timestamp,open,high,low,close,volume
2025-07-25,118387.5,118452.0,114733.1,117628.1,1610.09496959
2025-07-26,117628.1,118276.6,117197.6,117937.5,458.69314606
2025-07-27,117937.6,119793.4,117863.8,119455.0,543.22792339
2025-07-28,119455.1,119779.9,117425.9,117979.7,842.48589207
2025-07-29,117979.7,119200.0,117000.0,117923.0,892.9516111
2025-07-30,117916.9,118749.4,115800.0,117820.7,1013.24696846
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.09247396
2025-07-25,118387.5,118452.0,114733.1,117628.1,1610.09496959
2025-07-26,117628.1,118276.6,117197.6,117937.5,458.69314606
2025-07-27,117937.6,119793.4,117863.8,119455.0,543.22792339
2025-07-28,119455.1,119779.9,117425.9,117979.7,842.48589207
2025-07-29,117979.7,119200.0,117000.0,117923.0,892.9516111
2025-07-30,117916.9,118749.4,115800.0,117820.7,1013.24696846
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.09247396
2025-07-26,117628.1,118276.6,117197.6,117937.5,458.69314606
2025-07-27,117937.6,119793.4,117863.8,119455.0,543.22792339
2025-07-28,119455.1,119779.9,117425.9,117979.7,842.48589207
2025-07-29,117979.7,119200.0,117000.0,117923.0,892.9516111
2025-07-30,117916.9,118749.4,115800.0,117820.7,1013.24696846
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.09247396
2025-07-27,117937.6,119793.4,117863.8,119455.0,543.22792339
2025-07-28,119455.1,119779.9,117425.9,117979.7,842.48589207
2025-07-29,117979.7,119200.0,117000.0,117923.0,892.9516111
2025-07-30,117916.9,118749.4,115800.0,117820.7,1013.24696846
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.09247396
2025-07-28,119455.1,119779.9,117425.9,117979.7,842.48589207
2025-07-29,117979.7,119200.0,117000.0,117923.0,892.9516111
2025-07-30,117916.9,118749.4,115800.0,117820.7,1013.24696846
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.09247396
2025-07-29,117979.7,119200.0,117000.0,117923.0,892.9516111
2025-07-30,117916.9,118749.4,115800.0,117820.7,1013.24696846
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.09247396
2025-07-30,117916.9,118749.4,115800.0,117820.7,1013.24696846
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.09247396
2025-07-31,117820.7,118918.9,115500.0,115762.3,1086.55871649
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113483.8,1054.15350642
2025-08-01,115762.4,116000.0,112688.1,113290.2,1962.106786
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113470.5,1054.22837468
2025-08-02,113290.1,114008.2,112000.0,112525.2,897.37152839
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113456.6,1054.26635344
2025-08-03,112525.2,114742.9,111897.1,114224.1,584.59505722
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113456.5,1054.26643729
2025-08-04,114224.1,115700.0,114137.1,115092.1,916.35580203
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113456.6,1054.28346703
2025-08-05,115092.1,115092.1,112629.7,114115.0,839.84002204
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113444.1,1054.28825708
2025-08-06,114115.0,115713.6,113400.0,115010.0,745.22602982
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113435.9,1054.34451853
2025-08-07,115010.0,117643.3,114280.0,117498.1,968.96659582
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113443.9,1054.34462497
2025-08-08,117498.1,117663.0,115946.0,116676.0,639.05095743
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113443.9,1054.34462497
2025-08-09,116676.0,117869.4,116282.1,116467.4,698.46357348
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113436.0,1054.38960754
2025-08-10,116467.4,119288.4,116467.3,119288.4,1143.03812644
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
2025-08-17,117487.5,118550.2,117295.3,117441.3,441.38200244
2025-08-18,117441.3,117593.3,114715.9,116260.0,1270.68039197
2025-08-19,116259.9,116766.0,112750.0,112830.3,1574.02335208
2025-08-20,112830.4,114446.1,112400.0,113436.0,1054.3896957
2025-08-11,119288.4,122273.5,118100.0,118724.5,2083.44714105
2025-08-12,118724.5,120303.2,118255.0,120172.0,1114.87548358
2025-08-13,120172.1,123724.7,118918.3,123354.3,2664.42357041
2025-08-14,123354.3,124420.0,117250.0,118383.1,3457.59102418
2025-08-15,118383.1,119312.7,116560.9,117426.7,1280.98937196
2025-08-16,117426.7,117947.4,117284.0,117487.5,325.52589508
